Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	event	input_file	Site name	Recover Folder	SD Card
724.9465	724.963	22890.0	30242.0	Eptesicus serotinus	0.258	0.529	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
725.1545	725.1688	22031.0	28957.0	Nyctalus noctula	0.297	0.627	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
725.2675	725.2818	22890.0	30570.0	Nyctalus noctula	0.246	0.636	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
725.3925	725.4046	22890.0	28981.0	Nyctalus leisleri	0.218	0.607	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
725.5075	725.5202	22890.0	31923.0	Eptesicus serotinus	0.303	0.563	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
725.6395	725.6511	23750.0	29117.0	Nyctalus leisleri	0.284	0.565	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
725.8815	725.8978	22890.0	32505.0	Nyctalus noctula	0.322	0.623	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
726.1455	726.1584	22890.0	28299.0	Nyctalus leisleri	0.227	0.511	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
726.6845	726.6985	22031.0	30013.0	Eptesicus serotinus	0.303	0.585	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
727.2305	727.2513	22031.0	28555.0	Nyctalus noctula	0.182	0.505	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
727.5175	727.534	22031.0	26475.0	Nyctalus leisleri	0.388	0.514	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
727.8115	727.8251	22890.0	27400.0	Nyctalus leisleri	0.251	0.55	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
728.8895	728.9058	22890.0	27521.0	Nyctalus leisleri	0.396	0.553	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
730.0315	730.0482	22031.0	27189.0	Nyctalus noctula	0.236	0.558	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
746.7545	746.7721	23750.0	30887.0	Eptesicus serotinus	0.204	0.522	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
747.1325	747.1454	22890.0	27059.0	Nyctalus leisleri	0.259	0.523	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
748.7465	748.7614	22890.0	27318.0	Nyctalus leisleri	0.335	0.533	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
749.3505	749.3696	22031.0	28181.0	Nyctalus noctula	0.285	0.548	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
770.7065	770.7237	22890.0	28595.0	Nyctalus leisleri	0.24	0.55	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
772.2545	772.2722	22031.0	27722.0	Nyctalus leisleri	0.28	0.544	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
774.5665	774.5784	40937.0	51484.0	Pipistrellus nathusii	0.463	0.527	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
775.0365	775.0539	22890.0	28868.0	Nyctalus noctula	0.246	0.544	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
775.1135	775.1248	42656.0	56578.0	Pipistrellus nathusii	0.262	0.531	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
775.3155	775.3375	22031.0	28512.0	Nyctalus noctula	0.44	0.594	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
775.4045	775.413	40937.0	55770.0	Pipistrellus nathusii	0.602	0.667	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
775.5945	775.6148	22031.0	30563.0	Nyctalus noctula	0.357	0.602	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
775.6945	775.7043	40937.0	58088.0	Pipistrellus nathusii	0.409	0.515	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
775.9795	775.9899	40937.0	59171.0	Pipistrellus nathusii	0.496	0.604	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
776.2725	776.2931	21171.0	28058.0	Nyctalus noctula	0.361	0.514	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
776.4375	776.4472	40078.0	53306.0	Pipistrellus nathusii	0.537	0.653	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
776.5375	776.5481	40078.0	49908.0	Pipistrellus nathusii	0.456	0.577	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
776.5385	776.5603	22031.0	29233.0	Nyctalus noctula	0.431	0.587	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
776.6435	776.6544	40078.0	53326.0	Pipistrellus nathusii	0.425	0.561	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
776.6775	776.6973	22890.0	36863.0	Eptesicus serotinus	0.344	0.596	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
776.7975	776.8108	24609.0	45239.0	Eptesicus serotinus	0.613	0.715	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
776.8415	776.8512	40937.0	53116.0	Pipistrellus nathusii	0.493	0.602	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
776.9605	776.9795	23750.0	31593.0	Nyctalus noctula	0.223	0.543	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
777.1045	777.1258	22890.0	31141.0	Nyctalus noctula	0.283	0.512	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
777.1295	777.1395	40078.0	47975.0	Pipistrellus nathusii	0.478	0.522	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
777.2355	777.2515	23750.0	37294.0	Eptesicus serotinus	0.377	0.651	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
777.3775	777.3943	23750.0	37755.0	Eptesicus serotinus	0.416	0.618	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
777.4855	777.4993	25468.0	44052.0	Eptesicus serotinus	0.432	0.652	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
778.0375	778.0548	22031.0	30940.0	Eptesicus serotinus	0.319	0.569	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
778.3525	778.3704	22890.0	27600.0	Nyctalus leisleri	0.25	0.507	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
778.8005	778.8182	22031.0	28412.0	Nyctalus noctula	0.218	0.537	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
779.1105	779.1281	22031.0	27990.0	Nyctalus noctula	0.224	0.542	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
779.4055	779.4226	22890.0	28803.0	Nyctalus leisleri	0.228	0.556	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
780.5785	780.5986	22031.0	29130.0	Nyctalus noctula	0.247	0.516	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
781.5995	781.6176	22890.0	27940.0	Nyctalus leisleri	0.323	0.523	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
782.9745	782.9919	22890.0	28373.0	Nyctalus leisleri	0.224	0.515	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
783.2665	783.2817	22031.0	28519.0	Nyctalus leisleri	0.219	0.529	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
785.6095	785.6239	22890.0	29066.0	Nyctalus leisleri	0.26	0.559	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
803.4035	803.4191	22890.0	28405.0	Nyctalus leisleri	0.277	0.523	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
803.9855	804.0016	22890.0	28167.0	Nyctalus leisleri	0.337	0.559	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
804.8245	804.8423	22890.0	28403.0	Nyctalus leisleri	0.281	0.549	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
807.4245	807.4438	22031.0	28426.0	Nyctalus noctula	0.326	0.524	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
807.8255	807.8429	22031.0	27298.0	Nyctalus leisleri	0.316	0.572	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
808.1025	808.1205	22031.0	28648.0	Eptesicus serotinus	0.212	0.577	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
808.3945	808.4121	22031.0	27040.0	Nyctalus leisleri	0.336	0.587	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
808.8165	808.836	21171.0	27468.0	Nyctalus leisleri	0.205	0.53	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
809.1025	809.1235	22031.0	28275.0	Nyctalus noctula	0.213	0.505	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
809.5125	809.5297	22031.0	29261.0	Nyctalus leisleri	0.278	0.554	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
809.7935	809.8093	22890.0	27470.0	Nyctalus leisleri	0.407	0.573	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
809.9515	809.9682	22890.0	27900.0	Nyctalus leisleri	0.29	0.519	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
810.6435	810.661	22031.0	26944.0	Nyctalus leisleri	0.315	0.504	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
811.1695	811.1869	22031.0	29023.0	Eptesicus serotinus	0.236	0.579	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
811.4465	811.4628	22890.0	27810.0	Nyctalus leisleri	0.265	0.541	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
811.9885	812.0017	23750.0	30278.0	Nyctalus leisleri	0.259	0.522	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
813.3745	813.393	22031.0	27837.0	Nyctalus noctula	0.266	0.539	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
814.8715	814.8903	22031.0	28179.0	Nyctalus noctula	0.209	0.558	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
815.4495	815.4672	22031.0	26956.0	Nyctalus noctula	0.236	0.557	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
1094.0425	1094.049	48671.0	61624.0	Pipistrellus pipistrellus	0.565	0.579	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
1094.1215	1094.128	47812.0	66716.0	Pipistrellus pipistrellus	0.586	0.646	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
1094.1795	1094.1861	47812.0	61444.0	Pipistrellus pipistrellus	0.491	0.512	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
1094.2475	1094.2549	47812.0	67077.0	Pipistrellus pipistrellus	0.559	0.617	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
1094.4125	1094.4201	43515.0	63333.0	Pipistrellus pipistrellus	0.459	0.531	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
1094.4965	1094.5066	45234.0	67091.0	Pipistrellus pipistrellus	0.485	0.6	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
1094.7135	1094.7218	45234.0	62158.0	Pipistrellus pipistrellus	0.448	0.531	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
1095.1865	1095.1961	43515.0	61852.0	Pipistrellus pipistrellus	0.448	0.531	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
1095.2875	1095.2956	44375.0	60542.0	Pipistrellus pipistrellus	0.43	0.513	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
1095.3785	1095.3875	45234.0	60478.0	Pipistrellus pipistrellus	0.464	0.525	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
1095.5625	1095.5713	46093.0	63405.0	Pipistrellus pipistrellus	0.549	0.605	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
1095.6525	1095.6602	44375.0	59044.0	Pipistrellus pipistrellus	0.483	0.526	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
1095.7195	1095.7245	46953.0	64338.0	Pipistrellus pipistrellus	0.615	0.662	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
1095.7785	1095.7884	45234.0	64553.0	Pipistrellus pipistrellus	0.431	0.528	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
1095.8595	1095.8655	47812.0	59553.0	Pipistrellus pipistrellus	0.556	0.575	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
1095.9615	1095.9721	45234.0	61855.0	Pipistrellus pipistrellus	0.458	0.522	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
1096.0235	1096.0329	46953.0	65950.0	Pipistrellus pipistrellus	0.294	0.506	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
1096.1375	1096.148	45234.0	65799.0	Pipistrellus pipistrellus	0.332	0.528	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
1096.1965	1096.2055	45234.0	65670.0	Pipistrellus pipistrellus	0.321	0.565	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
1096.2655	1096.2747	43515.0	66291.0	Pipistrellus pipistrellus	0.293	0.577	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
1096.4345	1096.4428	45234.0	61869.0	Pipistrellus pipistrellus	0.24	0.538	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
1096.6175	1096.6257	44375.0	56182.0	Pipistrellus pipistrellus	0.392	0.509	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
1323.9675	1323.9823	22890.0	28578.0	Nyctalus leisleri	0.297	0.571	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
1328.8235	1328.8411	22031.0	27872.0	Nyctalus leisleri	0.187	0.523	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
1411.4695	1411.4856	22890.0	28161.0	Nyctalus leisleri	0.313	0.503	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
1426.3825	1426.3972	22890.0	27810.0	Nyctalus leisleri	0.262	0.533	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
1682.3085	1682.319	35781.0	43443.0	Pipistrellus nathusii	0.395	0.529	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
1682.6225	1682.6336	36640.0	42738.0	Pipistrellus nathusii	0.43	0.518	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
1684.5855	1684.5951	35781.0	41221.0	Pipistrellus nathusii	0.365	0.512	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
1684.7855	1684.7951	36640.0	42858.0	Pipistrellus nathusii	0.431	0.568	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
1684.8855	1684.8952	36640.0	43026.0	Pipistrellus nathusii	0.488	0.549	-1	Echolocation	/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_063000.WAV	Carp Pond	recover-20220908	4
