Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	event	input_file	Site name	Recover Folder	SD Card
1157.5045	1157.5131	29765.0	51517.0	Eptesicus serotinus	0.487	0.674	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1157.6305	1157.6374	31484.0	48321.0	Eptesicus serotinus	0.485	0.686	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1159.1975	1159.2033	29765.0	37254.0	Barbastellus barbastellus	0.266	0.541	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1159.3035	1159.3094	28906.0	41095.0	Eptesicus serotinus	0.401	0.628	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1159.4515	1159.4579	27187.0	36369.0	Eptesicus serotinus	0.389	0.546	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1159.5875	1159.5932	28906.0	37430.0	Eptesicus serotinus	0.354	0.522	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1162.7215	1162.7303	25468.0	33171.0	Nyctalus leisleri	0.442	0.654	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1162.9675	1162.9752	25468.0	32898.0	Nyctalus leisleri	0.349	0.613	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1163.2435	1163.2521	22890.0	33622.0	Nyctalus leisleri	0.382	0.615	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1163.5185	1163.5284	23750.0	31523.0	Nyctalus leisleri	0.49	0.683	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1163.7915	1163.8004	22890.0	32486.0	Nyctalus leisleri	0.409	0.674	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1164.0715	1164.0808	22890.0	33203.0	Nyctalus noctula	0.32	0.641	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1164.3995	1164.4089	22031.0	31073.0	Nyctalus noctula	0.328	0.62	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1164.7015	1164.7103	23750.0	31877.0	Nyctalus noctula	0.214	0.591	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1164.9755	1164.9838	23750.0	32247.0	Nyctalus noctula	0.201	0.554	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1165.2515	1165.2613	21171.0	29430.0	Nyctalus noctula	0.273	0.515	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1165.5915	1165.6024	22031.0	29687.0	Nyctalus noctula	0.337	0.561	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1165.9405	1165.9496	22031.0	30992.0	Nyctalus noctula	0.343	0.606	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1174.1175	1174.1255	27187.0	34132.0	Nyctalus leisleri	0.403	0.634	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1174.3565	1174.3648	26328.0	33435.0	Eptesicus serotinus	0.27	0.554	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1174.4975	1174.5063	28906.0	35171.0	Nyctalus leisleri	0.498	0.67	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1174.7335	1174.7415	26328.0	33912.0	Nyctalus leisleri	0.466	0.681	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1175.0005	1175.0102	26328.0	32448.0	Nyctalus leisleri	0.619	0.748	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1175.2515	1175.2605	27187.0	33563.0	Nyctalus leisleri	0.659	0.764	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1175.4795	1175.4885	24609.0	31403.0	Nyctalus leisleri	0.549	0.723	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1175.8725	1175.8823	23750.0	30947.0	Nyctalus leisleri	0.353	0.612	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1204.5125	1204.5236	38359.0	45015.0	Pipistrellus nathusii	0.49	0.517	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1204.7105	1204.7183	40078.0	51820.0	Pipistrellus nathusii	0.588	0.684	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1204.8925	1204.9005	40078.0	48251.0	Pipistrellus nathusii	0.599	0.632	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1205.0045	1205.0146	39218.0	46623.0	Pipistrellus nathusii	0.558	0.584	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1205.4135	1205.4242	38359.0	46423.0	Pipistrellus nathusii	0.55	0.585	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1205.5085	1205.5202	38359.0	43906.0	Pipistrellus nathusii	0.538	0.565	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1205.8135	1205.8228	38359.0	45614.0	Pipistrellus nathusii	0.483	0.522	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1206.4325	1206.4413	37500.0	46225.0	Pipistrellus nathusii	0.483	0.544	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1206.5345	1206.5452	37500.0	44130.0	Pipistrellus nathusii	0.529	0.579	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1207.0125	1207.0217	38359.0	47692.0	Pipistrellus nathusii	0.47	0.583	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1207.1145	1207.1226	37500.0	44564.0	Pipistrellus nathusii	0.54	0.609	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1207.5125	1207.5212	38359.0	44728.0	Pipistrellus nathusii	0.456	0.517	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1231.9755	1231.9833	39218.0	47807.0	Pipistrellus nathusii	0.451	0.591	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1232.0775	1232.0849	38359.0	45527.0	Pipistrellus nathusii	0.493	0.565	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1232.1765	1232.1844	38359.0	45479.0	Pipistrellus nathusii	0.562	0.615	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1232.2755	1232.2831	39218.0	48362.0	Pipistrellus nathusii	0.567	0.581	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1232.3805	1232.3887	39218.0	48584.0	Pipistrellus nathusii	0.529	0.618	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1232.4855	1232.4924	38359.0	48426.0	Pipistrellus nathusii	0.511	0.549	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1232.5955	1232.6024	39218.0	47485.0	Pipistrellus nathusii	0.589	0.622	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1232.7085	1232.7176	37500.0	48055.0	Pipistrellus nathusii	0.581	0.632	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1232.9305	1232.9408	36640.0	49265.0	Pipistrellus nathusii	0.56	0.586	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1233.1305	1233.1384	38359.0	52248.0	Pipistrellus nathusii	0.558	0.593	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1233.2305	1233.237	36640.0	46197.0	Pipistrellus nathusii	0.499	0.577	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1233.4885	1233.4965	39218.0	49135.0	Pipistrellus nathusii	0.55	0.576	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1233.5885	1233.6004	37500.0	49522.0	Pipistrellus nathusii	0.498	0.554	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1233.8055	1233.8152	37500.0	48103.0	Pipistrellus nathusii	0.585	0.611	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1234.6045	1234.6143	36640.0	43207.0	Pipistrellus nathusii	0.482	0.56	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1234.7975	1234.8063	35781.0	43190.0	Pipistrellus nathusii	0.555	0.628	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1242.1355	1242.1429	38359.0	45472.0	Pipistrellus nathusii	0.516	0.564	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1242.2325	1242.2394	39218.0	46408.0	Pipistrellus nathusii	0.594	0.616	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1242.4195	1242.4284	39218.0	48068.0	Pipistrellus nathusii	0.476	0.518	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1242.6215	1242.63	38359.0	45918.0	Pipistrellus nathusii	0.534	0.609	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1242.9935	1243.0024	39218.0	45945.0	Pipistrellus nathusii	0.476	0.538	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1243.1025	1243.1112	39218.0	46388.0	Pipistrellus nathusii	0.52	0.555	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1243.2055	1243.213	39218.0	51658.0	Pipistrellus nathusii	0.567	0.611	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1243.4155	1243.4254	39218.0	46846.0	Pipistrellus nathusii	0.455	0.515	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1243.5295	1243.5388	38359.0	47817.0	Pipistrellus nathusii	0.562	0.625	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1243.7175	1243.7274	38359.0	49069.0	Pipistrellus nathusii	0.556	0.61	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1243.8255	1243.833	38359.0	45847.0	Pipistrellus nathusii	0.595	0.623	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1244.4235	1244.437	38359.0	51335.0	Pipistrellus nathusii	0.446	0.511	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1251.2825	1251.2923	37500.0	46688.0	Pipistrellus nathusii	0.425	0.538	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1251.5615	1251.5727	38359.0	45092.0	Pipistrellus nathusii	0.479	0.552	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1251.8345	1251.8432	38359.0	44869.0	Pipistrellus nathusii	0.552	0.587	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1272.0985	1272.1095	37500.0	44987.0	Pipistrellus nathusii	0.495	0.509	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1272.3075	1272.3159	39218.0	45424.0	Pipistrellus nathusii	0.531	0.555	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1272.6035	1272.6125	38359.0	46584.0	Pipistrellus nathusii	0.504	0.539	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1272.9035	1272.914	38359.0	45849.0	Pipistrellus nathusii	0.447	0.51	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1273.1835	1273.1929	38359.0	44660.0	Pipistrellus nathusii	0.509	0.528	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1273.5825	1273.5904	38359.0	47498.0	Pipistrellus nathusii	0.532	0.567	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1273.7255	1273.7343	39218.0	44562.0	Pipistrellus nathusii	0.529	0.547	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1273.8265	1273.8343	38359.0	46678.0	Pipistrellus nathusii	0.579	0.617	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1273.9685	1273.9764	38359.0	48410.0	Pipistrellus nathusii	0.572	0.604	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1274.0585	1274.0681	38359.0	44933.0	Pipistrellus nathusii	0.539	0.566	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1274.1625	1274.1709	39218.0	46374.0	Pipistrellus nathusii	0.52	0.536	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1274.3185	1274.3288	39218.0	46139.0	Pipistrellus nathusii	0.536	0.581	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1274.4495	1274.4583	39218.0	51582.0	Pipistrellus nathusii	0.672	0.693	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1274.5775	1274.5855	38359.0	48554.0	Pipistrellus nathusii	0.612	0.628	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1274.7035	1274.7131	39218.0	45290.0	Pipistrellus nathusii	0.626	0.641	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1274.8385	1274.8474	39218.0	49914.0	Pipistrellus nathusii	0.683	0.723	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1274.9335	1274.9434	38359.0	56108.0	Pipistrellus nathusii	0.671	0.711	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1275.1065	1275.1176	37500.0	53949.0	Pipistrellus nathusii	0.578	0.665	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1275.2025	1275.2129	37500.0	58140.0	Pipistrellus nathusii	0.648	0.707	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1275.3855	1275.3966	38359.0	55088.0	Pipistrellus nathusii	0.678	0.723	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1275.4895	1275.5011	39218.0	56384.0	Pipistrellus nathusii	0.615	0.683	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1275.5935	1275.6052	37500.0	54894.0	Pipistrellus nathusii	0.473	0.528	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1275.6995	1275.7114	38359.0	47597.0	Pipistrellus nathusii	0.44	0.545	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1276.0035	1276.0128	38359.0	45437.0	Pipistrellus nathusii	0.545	0.549	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1276.1905	1276.2	38359.0	55963.0	Pipistrellus nathusii	0.681	0.699	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1276.4875	1276.5006	37500.0	53667.0	Pipistrellus nathusii	0.464	0.513	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1276.7975	1276.8083	37500.0	55742.0	Pipistrellus nathusii	0.61	0.66	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1276.9165	1276.9272	37500.0	47457.0	Pipistrellus nathusii	0.477	0.506	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1277.1065	1277.1166	36640.0	59451.0	Pipistrellus nathusii	0.492	0.575	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1277.3175	1277.3258	37500.0	48297.0	Pipistrellus nathusii	0.736	0.753	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1277.4175	1277.4263	37500.0	53970.0	Pipistrellus nathusii	0.636	0.685	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1277.4995	1277.5069	37500.0	47285.0	Pipistrellus nathusii	0.652	0.693	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1277.5735	1277.5817	38359.0	49069.0	Pipistrellus nathusii	0.549	0.586	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1277.6455	1277.6543	38359.0	59679.0	Pipistrellus nathusii	0.649	0.698	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1277.7505	1277.7586	38359.0	48485.0	Pipistrellus nathusii	0.686	0.721	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1277.8535	1277.8637	36640.0	57567.0	Pipistrellus nathusii	0.598	0.673	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1278.0535	1278.0651	37500.0	53619.0	Pipistrellus nathusii	0.547	0.648	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1278.1565	1278.1687	37500.0	55601.0	Pipistrellus nathusii	0.441	0.547	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1278.8455	1278.8551	38359.0	43777.0	Pipistrellus nathusii	0.479	0.509	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1279.2195	1279.2303	38359.0	51742.0	Pipistrellus nathusii	0.536	0.566	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1279.9175	1279.9271	37500.0	43689.0	Pipistrellus nathusii	0.523	0.539	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1280.1015	1280.1139	36640.0	49846.0	Pipistrellus nathusii	0.283	0.607	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1280.8785	1280.8879	38359.0	48861.0	Pipistrellus nathusii	0.557	0.65	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1281.1765	1281.1863	37500.0	44067.0	Pipistrellus nathusii	0.527	0.597	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1285.6995	1285.7177	22890.0	26379.0	Nyctalus leisleri	0.483	0.529	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1287.8215	1287.8392	23750.0	26689.0	Nyctalus leisleri	0.533	0.591	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1288.9545	1288.9723	22031.0	25401.0	Nyctalus leisleri	0.706	0.725	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1289.7215	1289.7391	22890.0	25497.0	Nyctalus leisleri	0.742	0.762	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1290.6625	1290.6804	22890.0	26135.0	Nyctalus leisleri	0.66	0.696	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1292.8145	1292.8289	23750.0	30130.0	Nyctalus leisleri	0.267	0.55	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1293.3005	1293.3182	23750.0	27371.0	Nyctalus leisleri	0.463	0.541	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1293.6695	1293.6887	22890.0	26227.0	Nyctalus leisleri	0.592	0.635	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1294.4495	1294.4682	22890.0	25540.0	Nyctalus leisleri	0.664	0.692	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1295.0185	1295.0383	22890.0	25379.0	Nyctalus leisleri	0.658	0.684	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1296.0155	1296.0328	22031.0	26071.0	Nyctalus leisleri	0.644	0.7	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1296.3185	1296.3356	22031.0	25538.0	Nyctalus leisleri	0.444	0.522	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1296.7595	1296.7793	22031.0	25447.0	Nyctalus leisleri	0.529	0.564	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1297.4905	1297.5094	22031.0	25393.0	Nyctalus leisleri	0.608	0.65	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
1298.2155	1298.2357	22031.0	25533.0	Nyctalus leisleri	0.534	0.577	-1	Echolocation	/mnt/ubna_data_01/recover-20220728/UBNA_008/20220728_100000.WAV	Central Pond	recover-20220728	UBNA_008
