Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	event	input_file	Site name	Recover Folder	SD Card
997.5475	997.5564	42656.0	53385.0	Pipistrellus pipistrellus	0.487	0.529	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
997.7365	997.7503	43515.0	54229.0	Pipistrellus pipistrellus	0.449	0.536	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
997.9195	997.9317	43515.0	55640.0	Pipistrellus pipistrellus	0.526	0.607	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
998.0875	998.0984	43515.0	55540.0	Pipistrellus pipistrellus	0.477	0.612	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
998.3515	998.361	44375.0	53337.0	Pipistrellus pipistrellus	0.394	0.533	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
998.5425	998.5518	43515.0	49260.0	Pipistrellus nathusii	0.265	0.56	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
998.6385	998.6485	43515.0	52948.0	Pipistrellus pipistrellus	0.347	0.507	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1000.8345	1000.8455	45234.0	51579.0	Pipistrellus pipistrellus	0.523	0.58	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1001.0965	1001.1075	46093.0	51991.0	Pipistrellus pipistrellus	0.561	0.578	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1001.1805	1001.1875	45234.0	54100.0	Pipistrellus pipistrellus	0.677	0.698	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1001.2655	1001.2735	46093.0	52560.0	Pipistrellus pipistrellus	0.542	0.561	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1001.3585	1001.3691	45234.0	56657.0	Pipistrellus pipistrellus	0.526	0.559	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1001.4485	1001.4592	46093.0	61561.0	Pipistrellus pipistrellus	0.481	0.563	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1001.5455	1001.5548	44375.0	59581.0	Pipistrellus pipistrellus	0.587	0.636	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1001.6415	1001.6483	45234.0	53447.0	Pipistrellus pipistrellus	0.585	0.616	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1001.7335	1001.7426	45234.0	54705.0	Pipistrellus pipistrellus	0.596	0.619	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1001.8225	1001.8339	46953.0	56462.0	Pipistrellus pipistrellus	0.427	0.548	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1001.9095	1001.9164	45234.0	53478.0	Pipistrellus pipistrellus	0.623	0.644	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1002.0855	1002.0965	45234.0	51570.0	Pipistrellus pipistrellus	0.543	0.591	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1002.1705	1002.1812	44375.0	55727.0	Pipistrellus pipistrellus	0.572	0.609	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1002.2635	1002.275	44375.0	60574.0	Pipistrellus pipistrellus	0.524	0.614	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1002.3575	1002.3682	44375.0	54177.0	Pipistrellus pipistrellus	0.508	0.542	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1002.4505	1002.4611	45234.0	59019.0	Pipistrellus pipistrellus	0.552	0.594	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1002.5415	1002.5504	45234.0	52258.0	Pipistrellus pipistrellus	0.559	0.585	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1002.6235	1002.6313	44375.0	58714.0	Pipistrellus pipistrellus	0.672	0.712	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1002.6915	1002.7008	46093.0	62362.0	Pipistrellus pipistrellus	0.556	0.622	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1002.7755	1002.7851	45234.0	54769.0	Pipistrellus pipistrellus	0.536	0.588	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1002.8565	1002.8636	44375.0	59657.0	Pipistrellus pipistrellus	0.704	0.722	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1002.9415	1002.9469	44375.0	62570.0	Pipistrellus pipistrellus	0.699	0.72	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1003.1995	1003.2045	44375.0	60895.0	Pipistrellus pipistrellus	0.556	0.608	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1003.2725	1003.2786	42656.0	76097.0	Pipistrellus pipistrellus	0.443	0.559	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1003.3515	1003.3571	43515.0	66137.0	Pipistrellus pipistrellus	0.363	0.568	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1004.7515	1004.7563	40937.0	64786.0	Pipistrellus pipistrellus	0.404	0.58	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1004.9065	1004.9139	44375.0	59854.0	Pipistrellus pipistrellus	0.532	0.612	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1005.0645	1005.0698	43515.0	61253.0	Pipistrellus pipistrellus	0.58	0.703	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1005.1455	1005.1506	44375.0	55758.0	Pipistrellus pipistrellus	0.639	0.676	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1005.2235	1005.2296	40937.0	58905.0	Pipistrellus pipistrellus	0.249	0.501	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1005.3045	1005.311	45234.0	54245.0	Pipistrellus pipistrellus	0.611	0.642	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1005.3845	1005.39	43515.0	57051.0	Pipistrellus pipistrellus	0.637	0.68	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1005.5445	1005.5498	43515.0	54757.0	Pipistrellus pipistrellus	0.53	0.631	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1005.6235	1005.6296	44375.0	52853.0	Pipistrellus pipistrellus	0.57	0.62	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1005.7035	1005.7119	43515.0	53867.0	Pipistrellus pipistrellus	0.503	0.632	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1005.7815	1005.7875	44375.0	52864.0	Pipistrellus pipistrellus	0.554	0.584	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1005.9175	1005.9242	41796.0	56658.0	Pipistrellus pipistrellus	0.239	0.524	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1006.0035	1006.0084	43515.0	52807.0	Pipistrellus pipistrellus	0.617	0.66	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1006.1445	1006.1511	44375.0	51188.0	Pipistrellus pipistrellus	0.56	0.581	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1006.2305	1006.236	45234.0	54107.0	Pipistrellus pipistrellus	0.607	0.634	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1006.3115	1006.3171	44375.0	54280.0	Pipistrellus pipistrellus	0.584	0.627	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1006.3855	1006.3912	44375.0	52764.0	Pipistrellus pipistrellus	0.523	0.575	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1006.5505	1006.5569	45234.0	52743.0	Pipistrellus pipistrellus	0.522	0.537	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1007.5095	1007.5142	45234.0	57813.0	Pipistrellus pipistrellus	0.533	0.584	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1007.5665	1007.5713	44375.0	57719.0	Pipistrellus pipistrellus	0.41	0.512	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1073.7215	1073.7256	40078.0	56035.0	Myotis daubentonii	0.287	0.523	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1083.0305	1083.0343	40937.0	52337.0	Myotis daubentonii	0.312	0.525	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1083.3985	1083.4035	40078.0	54463.0	Myotis daubentonii	0.287	0.551	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1083.6685	1083.6741	39218.0	59971.0	Myotis daubentonii	0.302	0.509	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1083.9495	1083.9552	38359.0	59735.0	Myotis daubentonii	0.315	0.54	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1084.1515	1084.1584	39218.0	55468.0	Pipistrellus nathusii	0.416	0.584	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1084.2415	1084.2487	40078.0	47268.0	Pipistrellus nathusii	0.469	0.541	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1084.4045	1084.4098	38359.0	54859.0	Pipistrellus nathusii	0.39	0.541	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1084.4895	1084.4969	39218.0	57015.0	Pipistrellus nathusii	0.397	0.542	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1084.6715	1084.679	39218.0	55573.0	Pipistrellus nathusii	0.483	0.536	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1085.2625	1085.2739	40078.0	46246.0	Pipistrellus nathusii	0.517	0.539	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1085.5465	1085.5577	39218.0	50987.0	Pipistrellus nathusii	0.503	0.575	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1085.7205	1085.7296	39218.0	49565.0	Pipistrellus nathusii	0.568	0.607	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1085.8335	1085.8406	39218.0	53731.0	Pipistrellus nathusii	0.438	0.545	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1085.9395	1085.9483	40937.0	50513.0	Pipistrellus nathusii	0.548	0.661	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1086.2285	1086.2362	39218.0	53945.0	Pipistrellus nathusii	0.451	0.566	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1086.5105	1086.5201	38359.0	45678.0	Pipistrellus nathusii	0.494	0.568	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1086.6905	1086.6973	36640.0	45986.0	Barbastellus barbastellus	0.26	0.583	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1116.3115	1116.3167	41796.0	57781.0	Myotis daubentonii	0.208	0.531	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1118.0135	1118.0191	40937.0	56289.0	Myotis brandtii	0.17	0.501	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1124.4285	1124.4328	41796.0	54618.0	Pipistrellus nathusii	0.187	0.512	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1124.5715	1124.5879	27187.0	31954.0	Nyctalus leisleri	0.311	0.526	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1125.3305	1125.3433	25468.0	28841.0	Nyctalus leisleri	0.536	0.645	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1125.5605	1125.5745	26328.0	31062.0	Nyctalus leisleri	0.32	0.543	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1125.8035	1125.8177	26328.0	31507.0	Nyctalus leisleri	0.265	0.574	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1126.0545	1126.0688	25468.0	30553.0	Nyctalus leisleri	0.45	0.647	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1126.4005	1126.4165	25468.0	29549.0	Nyctalus leisleri	0.473	0.612	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1126.6425	1126.658	25468.0	29240.0	Nyctalus leisleri	0.611	0.687	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1126.9195	1126.9367	28046.0	31422.0	Nyctalus leisleri	0.418	0.566	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1126.9925	1127.009	25468.0	29064.0	Nyctalus leisleri	0.602	0.685	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1127.2235	1127.2383	25468.0	29407.0	Nyctalus leisleri	0.49	0.62	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1127.4475	1127.4602	26328.0	32532.0	Nyctalus leisleri	0.263	0.561	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1127.5335	1127.5497	27187.0	31030.0	Nyctalus leisleri	0.408	0.547	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1127.6395	1127.6491	38359.0	49244.0	Pipistrellus nathusii	0.46	0.529	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1128.0625	1128.0803	27187.0	31733.0	Nyctalus leisleri	0.354	0.505	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1129.5315	1129.542	26328.0	35034.0	Eptesicus serotinus	0.309	0.66	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1129.6985	1129.7064	27187.0	35636.0	Eptesicus serotinus	0.298	0.609	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1129.8245	1129.8318	27187.0	35371.0	Eptesicus serotinus	0.256	0.508	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1130.3835	1130.3961	27187.0	31897.0	Nyctalus leisleri	0.484	0.709	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1130.6115	1130.6233	26328.0	31888.0	Nyctalus leisleri	0.577	0.728	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1130.8445	1130.8577	26328.0	32042.0	Nyctalus leisleri	0.419	0.662	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1131.0815	1131.0956	26328.0	30737.0	Nyctalus leisleri	0.425	0.576	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1131.3235	1131.3382	26328.0	30707.0	Nyctalus leisleri	0.449	0.592	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1131.5705	1131.5865	25468.0	30944.0	Nyctalus leisleri	0.383	0.534	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1131.7875	1131.8005	25468.0	30897.0	Nyctalus leisleri	0.471	0.681	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1131.9275	1131.9384	27187.0	32917.0	Nyctalus leisleri	0.605	0.707	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1132.3405	1132.3542	26328.0	33641.0	Eptesicus serotinus	0.28	0.592	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1133.7125	1133.7248	25468.0	32412.0	Nyctalus leisleri	0.32	0.589	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1135.0475	1135.0607	25468.0	29997.0	Nyctalus leisleri	0.408	0.563	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1138.4195	1138.4321	26328.0	32525.0	Nyctalus leisleri	0.387	0.654	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1140.8825	1140.8939	26328.0	32332.0	Nyctalus leisleri	0.341	0.57	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1141.1035	1141.1134	26328.0	33361.0	Nyctalus leisleri	0.532	0.771	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1141.2285	1141.2364	27187.0	34830.0	Eptesicus serotinus	0.299	0.624	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1142.3055	1142.3182	40078.0	47723.0	Pipistrellus nathusii	0.547	0.564	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1142.4865	1142.4984	39218.0	52837.0	Pipistrellus nathusii	0.517	0.563	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1142.5895	1142.6009	40078.0	48291.0	Pipistrellus nathusii	0.495	0.509	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1143.2205	1143.2264	40078.0	52019.0	Pipistrellus nathusii	0.496	0.57	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1143.4995	1143.5061	39218.0	52556.0	Pipistrellus nathusii	0.549	0.602	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1143.5955	1143.6024	39218.0	48169.0	Pipistrellus nathusii	0.485	0.551	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1143.9255	1143.9352	39218.0	52924.0	Pipistrellus nathusii	0.505	0.566	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1144.0115	1144.0203	41796.0	55329.0	Pipistrellus nathusii	0.329	0.504	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1144.1905	1144.1971	40937.0	55748.0	Pipistrellus nathusii	0.421	0.51	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1144.3665	1144.3732	40937.0	53605.0	Pipistrellus nathusii	0.406	0.53	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1144.5295	1144.536	40078.0	64829.0	Pipistrellus nathusii	0.313	0.535	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1144.8575	1144.8635	41796.0	48134.0	Pipistrellus nathusii	0.473	0.525	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1144.9385	1144.9444	39218.0	58371.0	Pipistrellus nathusii	0.26	0.563	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1146.2465	1146.2606	25468.0	29627.0	Nyctalus leisleri	0.448	0.62	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1146.3945	1146.4054	26328.0	31825.0	Nyctalus leisleri	0.441	0.648	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1146.6005	1146.6131	26328.0	31359.0	Nyctalus leisleri	0.435	0.645	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1147.0715	1147.0863	25468.0	29782.0	Nyctalus leisleri	0.425	0.568	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1147.5685	1147.5854	25468.0	29220.0	Nyctalus leisleri	0.47	0.573	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1148.0655	1148.0805	25468.0	31074.0	Nyctalus leisleri	0.324	0.512	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1148.3115	1148.329	24609.0	28709.0	Nyctalus leisleri	0.439	0.555	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1154.4665	1154.4811	27187.0	31770.0	Nyctalus leisleri	0.378	0.604	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1155.8095	1155.825	24609.0	29257.0	Nyctalus leisleri	0.413	0.621	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1156.9085	1156.9205	37500.0	49842.0	Pipistrellus nathusii	0.499	0.561	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1157.0185	1157.0284	39218.0	51702.0	Pipistrellus nathusii	0.569	0.641	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1157.2215	1157.2309	39218.0	47503.0	Pipistrellus nathusii	0.475	0.544	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1157.3265	1157.3356	38359.0	50293.0	Pipistrellus nathusii	0.581	0.649	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1157.4455	1157.4539	39218.0	48876.0	Pipistrellus nathusii	0.5	0.565	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
1157.6435	1157.6534	39218.0	50260.0	Pipistrellus nathusii	0.573	0.666	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
