Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	event	input_file	Site name	Recover Folder	SD Card
1377.6675	1377.6811	26328.0	31483.0	Nyctalus leisleri	0.433	0.589	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1380.7145	1380.7283	26328.0	33207.0	Nyctalus leisleri	0.257	0.59	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1382.1365	1382.1525	26328.0	30550.0	Nyctalus leisleri	0.366	0.537	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1383.4715	1383.4872	26328.0	30277.0	Nyctalus leisleri	0.462	0.611	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1384.8185	1384.8319	26328.0	33021.0	Nyctalus leisleri	0.348	0.673	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1385.5695	1385.5828	26328.0	31279.0	Nyctalus leisleri	0.496	0.649	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1385.6985	1385.7121	28046.0	34270.0	Nyctalus leisleri	0.324	0.569	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1385.9625	1385.9747	27187.0	37094.0	Eptesicus serotinus	0.362	0.717	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1386.2005	1386.2146	27187.0	32918.0	Nyctalus leisleri	0.244	0.603	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1386.4465	1386.4614	26328.0	31269.0	Nyctalus leisleri	0.425	0.671	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1386.5805	1386.5908	28046.0	35026.0	Nyctalus leisleri	0.352	0.677	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1386.8095	1386.8215	27187.0	35355.0	Nyctalus leisleri	0.319	0.728	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1387.4135	1387.4282	26328.0	32316.0	Nyctalus leisleri	0.299	0.665	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1387.7775	1387.7935	26328.0	30874.0	Nyctalus leisleri	0.286	0.518	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1388.1285	1388.143	26328.0	30331.0	Nyctalus leisleri	0.561	0.693	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1388.6005	1388.6109	28046.0	33384.0	Nyctalus leisleri	0.443	0.599	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1388.7275	1388.7393	27187.0	36182.0	Nyctalus leisleri	0.354	0.616	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1389.0815	1389.0951	26328.0	31443.0	Nyctalus leisleri	0.443	0.667	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1389.3185	1389.3333	26328.0	31553.0	Nyctalus leisleri	0.375	0.63	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1390.0375	1390.0521	26328.0	31093.0	Nyctalus leisleri	0.306	0.536	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1391.0405	1391.0505	28046.0	34363.0	Nyctalus leisleri	0.393	0.643	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1391.4055	1391.4225	26328.0	28995.0	Nyctalus leisleri	0.49	0.563	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1392.7515	1392.7671	26328.0	29785.0	Nyctalus leisleri	0.483	0.623	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1394.3595	1394.3752	26328.0	34666.0	Eptesicus serotinus	0.295	0.562	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1397.0715	1397.0851	26328.0	31361.0	Nyctalus leisleri	0.462	0.655	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1397.6855	1397.6969	27187.0	31796.0	Nyctalus leisleri	0.335	0.505	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1397.9365	1397.949	27187.0	32583.0	Nyctalus leisleri	0.414	0.587	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1479.4435	1479.4602	25468.0	28359.0	Nyctalus leisleri	0.521	0.591	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1481.8415	1481.8589	25468.0	28009.0	Nyctalus leisleri	0.494	0.577	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1486.2815	1486.298	25468.0	27264.0	Nyctalus leisleri	0.479	0.564	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1486.4105	1486.4234	26328.0	34639.0	Eptesicus serotinus	0.292	0.658	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1486.8785	1486.8964	25468.0	29240.0	Nyctalus leisleri	0.412	0.549	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1488.7195	1488.7358	25468.0	31064.0	Nyctalus leisleri	0.399	0.555	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1494.7125	1494.7266	25468.0	30155.0	Nyctalus leisleri	0.555	0.679	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1504.3815	1504.3949	26328.0	32570.0	Nyctalus leisleri	0.345	0.541	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1508.2965	1508.3107	25468.0	33178.0	Eptesicus serotinus	0.27	0.535	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1508.7715	1508.7852	25468.0	33409.0	Nyctalus leisleri	0.297	0.632	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1509.3815	1509.3951	25468.0	32026.0	Nyctalus leisleri	0.405	0.595	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1510.0815	1510.0959	25468.0	34987.0	Eptesicus serotinus	0.381	0.565	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1511.2945	1511.3112	25468.0	30174.0	Nyctalus leisleri	0.364	0.526	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1511.9085	1511.9246	25468.0	30476.0	Nyctalus leisleri	0.388	0.548	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1514.2555	1514.2677	25468.0	30036.0	Nyctalus leisleri	0.364	0.509	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1514.4885	1514.5064	24609.0	30938.0	Nyctalus leisleri	0.253	0.534	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1514.9605	1514.9761	25468.0	31453.0	Nyctalus leisleri	0.355	0.571	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1515.6575	1515.672	25468.0	30072.0	Nyctalus leisleri	0.392	0.59	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1516.2575	1516.274	25468.0	30315.0	Nyctalus leisleri	0.333	0.508	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1516.5075	1516.5262	25468.0	31520.0	Eptesicus serotinus	0.201	0.551	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1516.9125	1516.9264	25468.0	33353.0	Nyctalus leisleri	0.292	0.66	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1518.1395	1518.1527	25468.0	31043.0	Nyctalus leisleri	0.471	0.669	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1518.6145	1518.6268	26328.0	31246.0	Nyctalus leisleri	0.448	0.651	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1519.1075	1519.1217	25468.0	30864.0	Nyctalus leisleri	0.407	0.616	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1519.6905	1519.7056	26328.0	31132.0	Nyctalus leisleri	0.338	0.503	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1525.2215	1525.2372	26328.0	30073.0	Nyctalus leisleri	0.452	0.544	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1527.0525	1527.0648	25468.0	30622.0	Nyctalus leisleri	0.486	0.605	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1529.0555	1529.0738	25468.0	30541.0	Nyctalus leisleri	0.305	0.552	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1529.5425	1529.5606	25468.0	28761.0	Nyctalus leisleri	0.439	0.584	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1530.2585	1530.2748	24609.0	29983.0	Nyctalus leisleri	0.425	0.613	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1532.0975	1532.1143	25468.0	29732.0	Nyctalus leisleri	0.501	0.585	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1532.6115	1532.6281	25468.0	30074.0	Nyctalus leisleri	0.402	0.589	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1533.3205	1533.3376	25468.0	28879.0	Nyctalus leisleri	0.395	0.561	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1534.0285	1534.0456	25468.0	29566.0	Nyctalus leisleri	0.371	0.552	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1535.2295	1535.2465	25468.0	28663.0	Nyctalus leisleri	0.422	0.514	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1535.8245	1535.8424	24609.0	27929.0	Nyctalus leisleri	0.469	0.62	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1536.5505	1536.5658	24609.0	28113.0	Nyctalus leisleri	0.497	0.598	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1536.7915	1536.806	26328.0	30377.0	Nyctalus leisleri	0.455	0.577	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1557.4495	1557.4658	25468.0	28644.0	Nyctalus leisleri	0.499	0.614	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1558.7715	1558.7867	24609.0	28225.0	Nyctalus leisleri	0.543	0.634	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1558.8905	1558.9059	25468.0	31201.0	Nyctalus leisleri	0.376	0.546	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1560.1255	1560.146	24609.0	27475.0	Nyctalus leisleri	0.504	0.585	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1563.6905	1563.7069	25468.0	28726.0	Nyctalus leisleri	0.469	0.558	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1587.0385	1587.0519	25468.0	32551.0	Eptesicus serotinus	0.267	0.552	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1593.1985	1593.2127	25468.0	31123.0	Nyctalus leisleri	0.336	0.563	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1593.4335	1593.4476	25468.0	28983.0	Nyctalus leisleri	0.508	0.598	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1594.4785	1594.493	26328.0	31251.0	Nyctalus leisleri	0.454	0.609	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1595.1545	1595.1696	25468.0	31059.0	Nyctalus leisleri	0.296	0.605	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1595.2775	1595.2902	27187.0	32927.0	Nyctalus leisleri	0.32	0.56	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1595.7425	1595.758	25468.0	31421.0	Nyctalus leisleri	0.355	0.582	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1596.4465	1596.4616	25468.0	30495.0	Nyctalus leisleri	0.372	0.572	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1596.8025	1596.8154	25468.0	30972.0	Nyctalus leisleri	0.455	0.581	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1597.0245	1597.0399	25468.0	30691.0	Nyctalus leisleri	0.448	0.601	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1598.1815	1598.1922	26328.0	32267.0	Eptesicus serotinus	0.226	0.505	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1599.4905	1599.5038	26328.0	31537.0	Nyctalus leisleri	0.28	0.579	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1599.8255	1599.8385	25468.0	31734.0	Nyctalus leisleri	0.311	0.555	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1600.7295	1600.745	25468.0	32271.0	Eptesicus serotinus	0.27	0.522	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1602.3065	1602.3186	26328.0	30908.0	Nyctalus leisleri	0.448	0.586	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1602.8115	1602.8265	25468.0	30015.0	Nyctalus leisleri	0.474	0.623	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1603.0515	1603.0662	25468.0	30752.0	Nyctalus leisleri	0.342	0.525	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1603.6445	1603.6608	25468.0	31622.0	Nyctalus leisleri	0.296	0.571	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1604.2725	1604.2865	24609.0	31610.0	Nyctalus leisleri	0.307	0.582	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1606.1975	1606.2142	25468.0	29606.0	Nyctalus leisleri	0.361	0.502	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1606.5695	1606.587	25468.0	29156.0	Nyctalus leisleri	0.432	0.545	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1632.5895	1632.6029	25468.0	29352.0	Nyctalus leisleri	0.461	0.611	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1637.0565	1637.0714	24609.0	28743.0	Nyctalus leisleri	0.395	0.521	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1637.8725	1637.8902	24609.0	28354.0	Nyctalus leisleri	0.426	0.544	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1638.4605	1638.4753	25468.0	29570.0	Nyctalus leisleri	0.424	0.553	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1639.1945	1639.2111	24609.0	28058.0	Nyctalus leisleri	0.399	0.504	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1639.9255	1639.941	24609.0	30138.0	Nyctalus leisleri	0.37	0.553	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1640.7725	1640.7862	24609.0	30750.0	Nyctalus leisleri	0.238	0.512	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1641.3645	1641.38	25468.0	31252.0	Nyctalus leisleri	0.343	0.572	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
1644.4755	1644.4918	24609.0	28935.0	Nyctalus leisleri	0.402	0.591	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_003/20220804_080000.WAV	Central Pond	recover-20220804	UBNA_003
