Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	event	input_file	Site name	Recover Folder	SD Card
412.3385	412.3575	23750.0	27765.0	Nyctalus leisleri	0.473	0.562	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
413.2405	413.2591	23750.0	29005.0	Nyctalus leisleri	0.347	0.514	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
413.8605	413.8768	25468.0	28996.0	Nyctalus leisleri	0.574	0.629	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
417.6075	417.6268	26328.0	29167.0	Nyctalus leisleri	0.389	0.505	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
418.9245	418.9376	22890.0	28707.0	Nyctalus leisleri	0.224	0.533	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
419.4185	419.4309	27187.0	31411.0	Nyctalus leisleri	0.383	0.508	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
419.8625	419.8751	22890.0	27593.0	Nyctalus leisleri	0.34	0.563	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
419.8835	419.8995	26328.0	29255.0	Nyctalus leisleri	0.423	0.554	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
421.3065	421.325	26328.0	29369.0	Nyctalus leisleri	0.423	0.531	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
421.5255	421.5417	26328.0	30545.0	Nyctalus leisleri	0.365	0.529	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
421.7015	421.7193	26328.0	28566.0	Nyctalus leisleri	0.584	0.646	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
422.1585	422.1748	26328.0	28674.0	Nyctalus leisleri	0.645	0.684	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
422.2355	422.2512	24609.0	28543.0	Nyctalus leisleri	0.52	0.662	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
422.5015	422.5194	24609.0	29481.0	Nyctalus leisleri	0.405	0.523	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
422.5855	422.6017	22890.0	28341.0	Nyctalus leisleri	0.331	0.534	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
422.7005	422.716	25468.0	29470.0	Nyctalus leisleri	0.45	0.525	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
422.7265	422.7437	26328.0	29673.0	Nyctalus leisleri	0.45	0.56	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
423.9625	423.9759	25468.0	32576.0	Nyctalus leisleri	0.335	0.591	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
424.0265	424.0438	25468.0	28592.0	Nyctalus leisleri	0.532	0.619	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
424.1105	424.1262	25468.0	30318.0	Nyctalus leisleri	0.394	0.585	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
424.3185	424.3339	22890.0	28922.0	Nyctalus leisleri	0.284	0.544	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
424.6395	424.6588	26328.0	27861.0	Nyctalus leisleri	0.6	0.649	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
424.8845	424.8987	26328.0	31651.0	Nyctalus leisleri	0.243	0.63	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
424.9865	425.0014	26328.0	31430.0	Nyctalus noctula	0.279	0.67	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
425.0885	425.1029	26328.0	32376.0	Nyctalus leisleri	0.355	0.65	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
425.1365	425.1535	24609.0	27827.0	Nyctalus leisleri	0.394	0.559	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
425.1765	425.1872	27187.0	32913.0	Nyctalus leisleri	0.339	0.519	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
425.2725	425.289	25468.0	35227.0	Eptesicus serotinus	0.354	0.552	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
425.7565	425.7743	22890.0	27878.0	Nyctalus noctula	0.239	0.526	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
426.0105	426.0239	25468.0	32800.0	Nyctalus leisleri	0.333	0.606	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
426.0665	426.0777	28046.0	33065.0	Nyctalus leisleri	0.383	0.592	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
426.1275	426.1389	26328.0	33429.0	Nyctalus leisleri	0.317	0.655	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
426.2955	426.3153	22031.0	28185.0	Nyctalus noctula	0.319	0.507	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
426.4115	426.4209	27187.0	34958.0	Eptesicus serotinus	0.303	0.549	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
426.4515	426.4648	22890.0	28107.0	Nyctalus leisleri	0.316	0.579	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
426.7405	426.7565	26328.0	29947.0	Nyctalus leisleri	0.423	0.604	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
426.9475	426.9632	26328.0	29513.0	Nyctalus leisleri	0.544	0.614	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
426.9825	426.999	22890.0	26750.0	Nyctalus leisleri	0.46	0.539	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
427.1095	427.1234	26328.0	31035.0	Nyctalus leisleri	0.348	0.647	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
427.2905	427.3049	25468.0	28977.0	Nyctalus leisleri	0.672	0.749	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
427.3595	427.3755	25468.0	30535.0	Nyctalus leisleri	0.262	0.571	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
427.5945	427.613	26328.0	29290.0	Nyctalus leisleri	0.479	0.548	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
427.6935	427.7096	24609.0	29034.0	Nyctalus leisleri	0.457	0.547	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
427.9145	427.9238	28046.0	33157.0	Nyctalus leisleri	0.487	0.588	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
428.0575	428.0707	24609.0	32485.0	Eptesicus serotinus	0.278	0.622	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
428.1955	428.2121	26328.0	30740.0	Nyctalus leisleri	0.377	0.551	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
428.2225	428.2383	26328.0	29147.0	Nyctalus leisleri	0.594	0.656	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
428.3285	428.3412	27187.0	31992.0	Nyctalus leisleri	0.444	0.559	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
428.4235	428.439	23750.0	30100.0	Nyctalus leisleri	0.274	0.553	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
428.5495	428.5661	26328.0	28884.0	Nyctalus leisleri	0.487	0.566	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
428.5705	428.585	24609.0	35331.0	Eptesicus serotinus	0.411	0.583	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
428.6975	428.716	26328.0	28994.0	Nyctalus leisleri	0.495	0.547	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
428.7595	428.7762	24609.0	31489.0	Eptesicus serotinus	0.228	0.535	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
429.0495	429.0633	27187.0	31780.0	Nyctalus leisleri	0.4	0.671	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
429.1285	429.1432	23750.0	30040.0	Nyctalus leisleri	0.358	0.531	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
429.2465	429.2634	26328.0	29684.0	Nyctalus leisleri	0.455	0.602	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
429.4605	429.474	22890.0	28683.0	Nyctalus leisleri	0.29	0.511	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
429.5435	429.5611	25468.0	29860.0	Nyctalus leisleri	0.422	0.607	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
429.6675	429.6827	23750.0	27831.0	Nyctalus leisleri	0.538	0.605	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
429.8035	429.8181	25468.0	36475.0	Eptesicus serotinus	0.456	0.611	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
429.8365	429.8493	27187.0	34163.0	Eptesicus serotinus	0.292	0.604	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
429.9495	429.9621	26328.0	38725.0	Eptesicus serotinus	0.428	0.644	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
430.0385	430.0543	26328.0	28659.0	Nyctalus leisleri	0.61	0.684	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
430.0805	430.0923	26328.0	37380.0	Eptesicus serotinus	0.36	0.683	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
430.1305	430.1435	26328.0	31962.0	Nyctalus leisleri	0.347	0.645	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
430.2105	430.2226	26328.0	37238.0	Nyctalus leisleri	0.313	0.668	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
430.3245	430.3343	27187.0	38860.0	Eptesicus serotinus	0.311	0.696	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
430.4175	430.4261	28046.0	37284.0	Eptesicus serotinus	0.274	0.563	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
430.4705	430.4801	27187.0	34097.0	Nyctalus leisleri	0.331	0.542	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
430.5405	430.5564	26328.0	30022.0	Nyctalus leisleri	0.426	0.638	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
430.7155	430.7283	23750.0	28849.0	Nyctalus leisleri	0.384	0.519	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
430.7755	430.7883	27187.0	34570.0	Nyctalus leisleri	0.27	0.647	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
430.8245	430.8378	27187.0	31850.0	Nyctalus leisleri	0.448	0.641	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
430.9095	430.9229	26328.0	30978.0	Nyctalus leisleri	0.476	0.647	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
431.0355	431.05	24609.0	34330.0	Eptesicus serotinus	0.366	0.611	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
431.1495	431.1646	26328.0	30082.0	Nyctalus leisleri	0.569	0.665	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
431.1915	431.2063	24609.0	30799.0	Eptesicus serotinus	0.223	0.536	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
431.4325	431.4475	24609.0	30847.0	Nyctalus leisleri	0.278	0.507	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
431.4915	431.5101	25468.0	29759.0	Nyctalus leisleri	0.273	0.561	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
431.6165	431.63	26328.0	33651.0	Nyctalus leisleri	0.29	0.619	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
431.6825	431.6992	23750.0	30138.0	Nyctalus noctula	0.194	0.507	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
431.8655	431.8786	26328.0	30388.0	Nyctalus leisleri	0.322	0.504	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
431.9305	431.9442	24609.0	31152.0	Nyctalus leisleri	0.526	0.61	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
432.4325	432.4481	25468.0	32453.0	Nyctalus leisleri	0.282	0.565	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
432.7215	432.7371	24609.0	30703.0	Nyctalus leisleri	0.306	0.547	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
432.9645	432.9802	24609.0	30520.0	Nyctalus leisleri	0.275	0.526	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
433.0065	433.0241	26328.0	29652.0	Nyctalus leisleri	0.447	0.537	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
433.2145	433.2296	24609.0	32915.0	Eptesicus serotinus	0.315	0.586	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
433.3465	433.3629	25468.0	29404.0	Nyctalus leisleri	0.549	0.64	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
433.4135	433.4265	23750.0	28993.0	Nyctalus leisleri	0.363	0.529	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
433.5805	433.5937	26328.0	30613.0	Nyctalus leisleri	0.407	0.591	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
433.6235	433.6381	23750.0	32014.0	Nyctalus leisleri	0.439	0.625	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
433.8335	433.8485	22890.0	30563.0	Nyctalus noctula	0.202	0.532	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
433.8755	433.8912	24609.0	29953.0	Nyctalus leisleri	0.302	0.58	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
433.9155	433.9345	25468.0	30505.0	Nyctalus leisleri	0.232	0.517	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
434.3815	434.3974	23750.0	29007.0	Nyctalus leisleri	0.337	0.568	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
434.5545	434.5713	26328.0	30673.0	Nyctalus leisleri	0.263	0.58	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
434.6405	434.6556	24609.0	29793.0	Nyctalus leisleri	0.412	0.63	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
435.0575	435.071	24609.0	32467.0	Eptesicus serotinus	0.335	0.629	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
435.1275	435.1422	26328.0	32033.0	Nyctalus leisleri	0.217	0.59	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
435.3035	435.3195	25468.0	29244.0	Nyctalus leisleri	0.364	0.562	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
435.4635	435.4773	26328.0	29911.0	Nyctalus leisleri	0.462	0.551	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
435.5535	435.5673	26328.0	31692.0	Nyctalus leisleri	0.454	0.676	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
435.7715	435.7879	23750.0	31341.0	Eptesicus serotinus	0.265	0.529	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
435.9085	435.9232	25468.0	31266.0	Nyctalus leisleri	0.364	0.588	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
435.9345	435.9548	23750.0	33630.0	Eptesicus serotinus	0.338	0.526	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
436.0665	436.0812	26328.0	30125.0	Nyctalus leisleri	0.506	0.625	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
436.1685	436.1881	23750.0	32875.0	Eptesicus serotinus	0.34	0.511	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
436.2025	436.2154	27187.0	31503.0	Nyctalus leisleri	0.37	0.6	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
436.5595	436.5794	25468.0	28901.0	Nyctalus leisleri	0.44	0.597	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
436.5825	436.598	24609.0	33350.0	Eptesicus serotinus	0.267	0.509	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
436.7065	436.7219	22890.0	27880.0	Nyctalus leisleri	0.327	0.502	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
436.7775	436.7921	24609.0	31799.0	Eptesicus serotinus	0.252	0.568	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
436.9045	436.925	25468.0	29096.0	Nyctalus leisleri	0.418	0.548	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
436.9795	436.9965	22890.0	30305.0	Eptesicus serotinus	0.214	0.531	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
437.0195	437.0343	24609.0	31608.0	Nyctalus leisleri	0.27	0.556	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
437.0825	437.0974	26328.0	29737.0	Nyctalus leisleri	0.524	0.667	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
437.3075	437.3209	24609.0	29200.0	Nyctalus leisleri	0.443	0.592	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
437.5025	437.5191	25468.0	29653.0	Nyctalus leisleri	0.619	0.682	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
437.6835	437.6989	24609.0	30165.0	Nyctalus leisleri	0.36	0.564	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
437.7635	437.7827	25468.0	28707.0	Nyctalus leisleri	0.537	0.621	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
437.9315	437.9467	23750.0	31924.0	Eptesicus serotinus	0.29	0.578	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
438.1035	438.1199	25468.0	30427.0	Nyctalus leisleri	0.335	0.535	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
438.2575	438.2727	23750.0	28032.0	Nyctalus leisleri	0.383	0.5	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
438.3195	438.3334	25468.0	33435.0	Eptesicus serotinus	0.325	0.6	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
438.4375	438.4552	26328.0	28932.0	Nyctalus leisleri	0.528	0.641	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
438.6095	438.6254	26328.0	29585.0	Nyctalus leisleri	0.468	0.604	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
438.7905	438.8086	26328.0	30050.0	Nyctalus leisleri	0.337	0.512	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
438.8165	438.8322	22890.0	30489.0	Nyctalus leisleri	0.172	0.513	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
438.8775	438.8975	25468.0	29585.0	Nyctalus leisleri	0.377	0.504	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
439.0615	439.0801	26328.0	27926.0	Nyctalus leisleri	0.631	0.678	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
439.1955	439.2108	23750.0	31013.0	Eptesicus serotinus	0.257	0.511	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
439.2295	439.249	26328.0	29758.0	Nyctalus leisleri	0.301	0.548	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
439.4095	439.4274	26328.0	29353.0	Nyctalus leisleri	0.435	0.525	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
439.4755	439.4931	23750.0	31493.0	Eptesicus serotinus	0.227	0.538	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
439.5695	439.5833	27187.0	31466.0	Nyctalus leisleri	0.424	0.639	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
439.6885	439.7028	23750.0	29314.0	Nyctalus leisleri	0.373	0.52	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
439.7325	439.7483	24609.0	32368.0	Eptesicus serotinus	0.298	0.592	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
440.0775	440.0969	26328.0	29844.0	Nyctalus leisleri	0.436	0.586	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
440.3915	440.4068	23750.0	30205.0	Nyctalus leisleri	0.326	0.554	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
440.5595	440.5798	26328.0	28107.0	Nyctalus leisleri	0.582	0.609	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
440.7885	440.8052	24609.0	31630.0	Eptesicus serotinus	0.249	0.504	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
440.9355	440.9537	26328.0	28494.0	Nyctalus leisleri	0.617	0.65	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
441.0205	441.0361	24609.0	33085.0	Eptesicus serotinus	0.321	0.586	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
441.3625	441.3745	22890.0	28346.0	Nyctalus noctula	0.21	0.511	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
441.4245	441.4444	26328.0	28931.0	Nyctalus leisleri	0.388	0.505	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
441.5145	441.5284	22890.0	30455.0	Nyctalus leisleri	0.247	0.523	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
441.5505	441.5663	25468.0	33957.0	Eptesicus serotinus	0.314	0.51	-1	Echolocation	/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_110000.WAV	Carp Pond		
